S.No.,Area No.,Dept No.,Location,Jan ,Feb,Mar,Apr ,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Yearly Average,Year
118.0,IX,118,Teynampet,4.20775,2.821999999999999,2.1630000000000003,1.8379999999999992,1.2933333333333348,1.6753333333333327,0.8450000000000006,-0.9616666666666678,1.487,1.3130000000000006,-1.6059999999999999,1.2143333333333337,9.466,2021
119.0,IX,119,Azad Nagar North / South,5.94575,4.469,3.792,2.8649999999999984,2.303333333333333,2.1370000000000005,1.620000000000001,2.131666666666666,2.091333333333333,1.5796666666666663,-0.14066666666666716,0.22633333333333372,10.051583333333333,2021
120.0,IX,120,Krishnampet,4.746666666666666,3.7055000000000007,3.9202499999999993,3.2203333333333335,3.123333333333334,3.2446666666666664,2.752,4.058000000000001,2.413333333333333,1.1030000000000006,0.4886666666666668,0.22133333333333338,7.808,2021
121.0,IX,121,Vivekanandhapuram,1.6129999999999995,0.8660000000000001,0.8607499999999999,0.7170000000000001,0.52,1.0693333333333332,0.09199999999999964,3.833666666666667,0.30333333333333323,-0.5529999999999999,,0.09833333333333338,3.744454545454545,2021
122.0,IX,122,Alwarpet (South),0.3310000000000013,1.883000000000001,-0.46799999999999997,-0.5346666666666664,-1.1400000000000006,-0.995000000000001,-1.7189999999999994,-7.743666666666666,-0.6673333333333336,-0.456666666666667,-4.222666666666666,-0.8933333333333326,10.096833333333334,2021
123.0,IX,123,Bhemmannapet,0.9850000000000003,-0.3172499999999996,0.9587500000000002,1.307999999999999,0.10999999999999943,1.5163333333333329,-1.6079999999999997,4.108333333333334,0.6016666666666666,0.4370000000000003,-0.9146666666666667,-0.06199999999999939,7.288249999999999,2021
124.0,IX,124,Mylapore,3.01875,1.5342500000000001,2.2292500000000004,1.7626666666666662,1.6933333333333325,1.9100000000000001,1.418333333333334,2.0676666666666668,1.7036666666666669,1.2693333333333339,-0.2519999999999998,0.21199999999999974,6.304333333333333,2021
125.0,IX,125,Santhome,1.3052500000000002,1.2329999999999999,1.1932500000000001,1.2773333333333332,1.1800000000000002,1.35,0.8566666666666669,3.739333333333333,0.8996666666666666,0.5389999999999999,,-0.14266666666666666,3.013909090909091,2021
126.0,IX,126,Avvai Nagar North,0.37675000000000036,1.1475,0.29800000000000004,0.21699999999999964,0.11666666666666714,0.28933333333333344,1.505666666666667,-1.1430000000000007,0.14966666666666661,-0.0519999999999996,-0.6299999999999999,-0.054999999999999716,4.624333333333333,2021
128.0,X,128,Virugambakkam South,-0.5942499999999997,-0.5844999999999998,-0.25150000000000006,0.052999999999999936,0.16999999999999948,1.0340000000000003,0.2859999999999996,2.1363333333333334,0.1080000000000001,0.17233333333333345,-0.44733333333333336,-2.6006666666666662,2.745083333333333,2021
129.0,X,129,Saligramam,0.6760000000000002,0.7202500000000001,1.1190000000000002,1.3050000000000002,1.3800000000000003,1.7953333333333332,1.2793333333333332,0.954,1.053333333333333,1.037,0.5326666666666666,-0.4143333333333332,2.874,2021
130.0,X,130,Vadapalani West,0.4507500000000002,0.17425000000000068,0.04349999999999987,0.31400000000000006,0.026666666666667282,0.44599999999999973,0.028666666666666174,-1.2746666666666662,0.21999999999999975,0.18300000000000072,-1.4253333333333333,0.569,4.513166666666667,2021
131.0,X,131,Kodambakkam North,0.5767500000000001,0.5907499999999999,0.6480000000000001,0.48999999999999977,0.5333333333333337,0.9566666666666666,0.2486666666666668,2.9899999999999998,0.75,0.7023333333333333,0.2666666666666667,0.4019999999999999,2.683333333333333,2021
132.0,X,132,Ashok Nagar,-0.15850000000000009,-0.31925000000000026,0.18175000000000008,-0.4443333333333337,-0.6333333333333337,1.1293333333333333,0.0900000000000003,0.6413333333333333,0.5946666666666669,0.2866666666666666,-0.7473333333333333,-0.12266666666666648,3.3031666666666673,2021
133.0,X,133,MGR Nagar,1.1667499999999995,0.6692499999999999,0.4372499999999997,0.3603333333333323,-0.0766666666666671,0.3519999999999994,0.4833333333333325,0.601,0.5309999999999997,0.42733333333333334,-1.2993333333333335,0.026000000000000245,5.3875,2021
134.0,X,134,Navalar Nedunchezian Nagar East,0.2497499999999997,0.1924999999999999,0.2497499999999997,-0.03266666666666662,-0.5899999999999999,0.8126666666666678,0.04333333333333389,0.40033333333333276,0.14000000000000012,-0.022333333333333538,-0.29333333333333345,-0.36933333333333307,3.798,2021
136.0,X,136,Thiyagaraya Nagar,-1.0444999999999998,-1.6672499999999997,-1.8985000000000003,-1.5139999999999993,-2.3966666666666665,-0.2816666666666663,-1.4800000000000004,6.786000000000001,-0.6153333333333335,-0.9773333333333332,-1.5920000000000005,-0.20666666666666655,4.302166666666667,2021
137.0,X,137,Kodambakkam (S),0.1765000000000001,-0.15025000000000022,0.02124999999999977,0.25500000000000034,0.2566666666666668,0.6723333333333334,0.29866666666666686,0.46499999999999986,0.2556666666666667,-0.10000000000000009,-0.30200000000000005,-0.2953333333333332,1.9331666666666665,2021
138.0,X,138,Kalaignar Karunanidhi Nagar,-2.912000000000001,-3.3927499999999995,-0.3462499999999995,-11.503666666666666,-1.9533333333333331,1.178333333333331,0.8900000000000006,1.0500000000000007,1.011333333333333,1.7746666666666666,-2.9506666666666668,-2.878000000000001,11.827416666666664,2021
139.0,X,139,Saidapet (West),1.093,1.0075000000000003,1.0027499999999998,0.7556666666666665,0.4133333333333331,1.384,0.9616666666666669,1.25,1.340666666666667,0.935,1.0066666666666666,0.3560000000000001,3.7601666666666667,2021
140.0,X,140,Kumaran Nagar North / South,-0.15174999999999983,-0.254,-0.4357500000000001,-0.34433333333333316,-0.6533333333333333,-0.16266666666666696,-0.303666666666667,2.5823333333333336,-0.06633333333333358,-0.22733333333333317,-1.1139999999999999,-0.47999999999999976,3.484833333333334,2021
141.0,X,141,VOC Nagar,0.68825,0.2270000000000003,-0.02149999999999963,-0.30233333333333334,-0.8800000000000008,-0.9496666666666673,1.5429999999999993,-0.740333333333334,-0.5909999999999993,-0.34233333333333427,-1.3280000000000003,-0.331666666666667,10.528083333333333,2021
142.0,X,142,Saidapet East,1.2314999999999996,0.8907500000000006,0.6935000000000002,0.3453333333333335,0.30666666666666664,-1.1933333333333325,-1.3190000000000017,0.3100000000000005,0.3806666666666665,0.3383333333333338,-0.7960000000000003,-0.11466666666666736,7.256833333333334,2021
143.0,XI,143,Nolambur,-0.059499999999999886,0.12700000000000022,0.040000000000000036,-0.053999999999999826,0.040000000000000036,0.41000000000000014,-1.0706666666666669,0.7749999999999999,1.0106666666666668,1.201,-0.5386666666666668,0.23699999999999988,2.9698333333333324,2021
144.0,XI,144,Mettukuppam,-1.0357499999999997,-1.2024999999999997,-1.3049999999999997,0.133,-0.06666666666666643,0.6006666666666671,0.7443333333333335,0.841333333333333,0.47866666666666635,0.32533333333333303,-1.0113333333333334,-0.05366666666666653,4.552833333333333,2021
145.0,XI,145,Nerkundram,0.48709090909090946,0.4024166666666664,0.8015833333333329,0.8596666666666666,0.7844444444444445,0.48911111111111083,0.3149999999999995,0.9870000000000001,0.694,-0.8633333333333333,-0.6858888888888888,0.878222222222222,3.4977499999999995,2021
146.0,XI,146,Nerkundram,-0.012909090909090537,-0.32758333333333356,-0.13841666666666663,-0.32033333333333314,-0.2055555555555557,0.22911111111111104,-0.025000000000000355,-3.263,1.0939999999999999,0.8266666666666671,0.2661111111111112,-0.3877777777777778,2.879916666666667,2021
147.0,XI,147,Maduravoyal,0.14450000000000007,0.17899999999999983,0.040999999999999925,0.015000000000000124,0.313333333333333,0.5880000000000001,0.0016666666666669272,1.4200000000000004,1.0006666666666666,0.7656666666666672,,-0.1963333333333333,2.786272727272727,2021
150.0,XI,150,Karambakkam,0.53125,0.5892499999999998,0.63375,0.5460000000000003,0.5266666666666664,0.7556666666666665,0.4833333333333334,1.4266666666666667,0.9843333333333333,0.8646666666666669,0.11266666666666658,0.32166666666666666,2.7569999999999997,2021
151.0,XI,151,Porur,-0.5536249999999998,-0.5100000000000002,-0.26962499999999956,-0.7369999999999997,-0.7183333333333337,0.44099999999999984,0.3773333333333335,-0.44683333333333275,0.8033333333333328,0.7760000000000002,-1.3836666666666666,-0.8855000000000002,3.312333333333333,2021
152.0,XI,152,Valasaravakkam,0.6355000000000004,0.54325,0.64575,0.3575000000000004,0.5699999999999998,1.0030000000000006,0.7914999999999996,1.1590000000000003,1.5015,1.6400000000000001,-0.06583333333333341,0.4075000000000002,3.868416666666667,2021
153.0,XI,153,Porur,0.14637500000000037,0.040000000000000036,0.2203750000000002,0.1930000000000005,0.3216666666666663,0.4710000000000001,0.1473333333333331,1.4131666666666667,0.6433333333333335,1.0660000000000003,0.24033333333333307,0.5564999999999998,4.026166666666668,2021
154.0,XI,154,Ramapuram,0.36612500000000026,0.49262499999999987,0.5446249999999999,0.1578333333333335,0.36166666666666636,0.9801666666666664,0.5310000000000006,0.10483333333333311,0.9000000000000004,0.6605000000000008,-1.5475,-0.36149999999999993,3.76525,2021
155.0,XI,155,Ramapuram,0.47612500000000013,0.08262499999999973,-0.025374999999999925,0.4078333333333335,0.6316666666666659,0.1701666666666668,-0.12899999999999956,0.8948333333333331,0.3200000000000003,0.18050000000000033,-1.2645000000000002,-0.024499999999999966,3.64275,2021
156.0,XII,156,Mugalivakkam,-0.4413333333333327,-0.684000000000001,-0.2433333333333323,0.2853333333333339,0.043333333333333,3.3806666666666647,3.190666666666667,-3.910000000000001,3.5600000000000005,0.20500000000000007,-1.7474999999999987,-0.22550000000000026,12.816833333333333,2021
157.0,XII,157,Manapakkam,-0.31899999999999995,-0.22725000000000017,-0.10550000000000015,-0.018666666666667275,0.09999999999999964,1.2720000000000002,0.844333333333334,6.933666666666667,1.0266666666666664,1.3533333333333335,-0.8913333333333332,-0.20766666666666667,5.291499999999999,2021
158.0,XII,158,Nandambakkam,-0.35950000000000015,0.07399999999999984,0.7610000000000001,-0.3786666666666676,-0.14333333333333265,0.27833333333333243,-0.5903333333333336,0.20099999999999962,0.7130000000000001,0.05233333333333334,-0.6533333333333333,0.11000000000000032,5.536083333333334,2021
160.0,XII,160,Alandur,-0.34799999999999986,-0.012499999999999734,-0.35625000000000107,0.1943333333333328,0.05333333333333279,1.1133333333333342,0.3353333333333328,3.5806666666666667,1.146666666666666,0.5163333333333333,-0.35600000000000004,-0.4073333333333333,4.092333333333333,2021
161.0,XII,161,Alandur Part / Adampakkam Part,0.00550000000000006,-0.12725000000000009,-0.2749999999999999,0.08966666666666656,-0.41000000000000014,0.19666666666666677,-0.428666666666667,1.2916666666666665,-0.003666666666666707,0.20333333333333314,-0.32333333333333325,0.028666666666666618,2.7728333333333333,2021
162.0,XII,162,T.G.Nagar / Nanganallur Part,0.18999999999999995,0.3330000000000002,0.4710000000000001,0.3966666666666665,0.19333333333333336,0.9739999999999998,0.2653333333333334,1.037,0.047666666666666746,0.03566666666666629,-0.07333333333333347,-0.1599999999999997,3.5062499999999996,2021
163.0,XII,163,Adampakkam Part,-0.04574999999999996,-0.11900000000000022,0.14800000000000013,0.1326666666666667,-0.11333333333333329,1.1496666666666666,-0.27066666666666706,0.35166666666666657,-0.09333333333333371,-0.44366666666666665,-0.0040000000000000036,0.03699999999999992,2.8480833333333333,2021
164.0,XII,164,Nanganallur Part / Pazhavanthangal Part,0.0714999999999999,-0.08625000000000016,-0.1612499999999999,0.043999999999999595,-0.16000000000000014,0.5356666666666667,0.32499999999999973,0.2839999999999998,-0.43199999999999994,-0.488,-0.4019999999999999,-0.1506666666666665,3.542666666666667,2021
165.0,XII,165,Adampakkam Part / Balaji Nagar,-0.09450000000000003,0.06400000000000006,0.20500000000000007,0.8146666666666667,0.7566666666666668,1.3633333333333333,0.37099999999999955,-0.7570000000000001,-0.021999999999999797,0.008333333333333304,-0.28200000000000003,0.06633333333333313,3.9659166666666668,2021
166.0,XII,166,B.V.Nagar / Nanganallur Part,-0.12025000000000019,-0.18975000000000009,-0.6712500000000001,0.3466666666666671,0.14666666666666694,1.7799999999999998,0.30433333333333357,0.6919999999999997,-0.03933333333333344,-0.1303333333333332,-0.12400000000000011,0.06099999999999994,2.557166666666667,2021
167.0,XII,167,Nanganallur,-0.028500000000000192,-0.11349999999999971,-0.10225000000000017,0.16600000000000037,-0.18000000000000016,0.43566666666666665,0.3803333333333332,1.2606666666666668,-0.22900000000000054,-0.045333333333333226,-0.030666666666666842,0.20133333333333336,2.825833333333333,2021
170.0,XIII,170,Guindy West,0.5369999999999999,0.39699999999999935,0.2447499999999998,0.2699999999999996,0.20333333333333314,1.0056666666666674,0.0946666666666669,-1.488,0.4720000000000004,0.3503333333333334,-1.7826666666666666,-0.3513333333333333,4.237083333333334,2021
171.0,XIII,171,GD Naidu Nagar South,1.101,1.6835000000000004,0.7560000000000002,0.5526666666666671,0.3433333333333337,1.9969999999999999,0.26400000000000023,-0.4853333333333332,0.6403333333333334,0.4623333333333335,-2.11,-0.23033333333333372,5.501916666666666,2021
172.0,XIII,172,GD Naidu Nagar East,-0.4277500000000001,-0.7862499999999999,-0.9869999999999997,-0.7586666666666666,-1.0033333333333336,0.6790000000000003,-1.0300000000000002,1.9866666666666664,-0.6780000000000002,-0.11799999999999988,,-0.7913333333333334,1.9838181818181817,2021
173.0,XIII,173,Raja Annamalaipuram,-0.023749999999999938,-0.6413333333333333,-0.09649999999999981,0.5533333333333335,-0.11333333333333329,-0.6266666666666667,-0.16766666666666663,-0.13933333333333353,-1.0263333333333333,-0.2936666666666665,-0.42933333333333334,-0.11766666666666659,1.3400833333333333,2021
175.0,XIII,175,Adyar West,1.9562499999999998,1.83325,1.432,1.1416666666666666,1.213333333333333,2.510666666666667,1.836666666666667,-1.0450000000000002,2.237,1.3006666666666669,-0.4713333333333335,-0.18533333333333335,4.468749999999999,2021
176.0,XIII,176,Adyar East,0.9855,1.2857500000000002,0.5902499999999997,0.23733333333333295,0.26333333333333364,1.5029999999999997,0.4626666666666668,1.955,0.8866666666666667,-0.03999999999999959,-1.1840000000000002,-0.18333333333333335,3.4347499999999997,2021
177.0,XIII,177,Velachery,0.3558333333333332,0.6891666666666665,0.891,0.8731111111111112,0.5377777777777779,0.17999999999999994,0.015333333333333421,2.5134444444444437,-1.3917777777777778,-0.3217777777777777,-0.1481111111111112,-0.3311111111111109,1.9892499999999995,2021
179.0,XIII,179,Velachery,1.1358333333333335,1.1491666666666664,1.2610000000000001,1.3131111111111111,1.3377777777777782,1.5200000000000002,0.8553333333333335,-1.0665555555555557,0.7082222222222223,0.40822222222222226,0.2288888888888888,0.6398888888888892,2.45825,2021
182.0,XIII,182,Thiruvanmiyur,0.8048571428571427,0.4019999999999997,0.7413749999999997,0.6506666666666665,0.7233333333333336,1.111166666666667,0.9188333333333336,0.06133333333333324,0.8731666666666671,0.4976666666666665,-0.47166666666666646,0.12199999999999989,3.0518333333333327,2021
,XIV,168,Ullagaram,0.19974999999999987,0.2787499999999996,-0.1792499999999997,-0.18733333333333402,-0.07000000000000028,0.6273333333333326,0.3886666666666665,-1.0366666666666666,0.5566666666666666,-0.37166666666666703,-0.15133333333333354,-0.08766666666666678,4.761916666666667,2021
,XIV,169,Puzhuthivakkam,0.24149999999999994,0.14900000000000002,-0.14749999999999996,0.0990000000000002,-0.39000000000000035,0.2533333333333334,-0.3733333333333333,3.1833333333333336,-1.21,-0.4293333333333333,,0.133,1.7163636363636365,2021
183.0,XIV,183,Kottivakkam,0.40400000000000036,0.47624999999999984,0.44200000000000017,0.42366666666666664,0.3600000000000003,0.9983333333333335,0.06966666666666699,-2.1886666666666668,-0.28233333333333377,-0.6263333333333332,-0.6353333333333335,-0.20866666666666678,3.2785833333333336,2021
184.0,XIV,184,Perungudi,-2.30925,-3.2543750000000005,-3.3237500000000004,-3.3946666666666676,-3.935,-3.0151666666666674,-2.2288333333333337,2.2014999999999993,-3.6911666666666676,-4.077333333333334,-2.1631666666666667,-1.8748333333333331,3.8666666666666667,2021
186.0,XIV,186,Perungudi,2.09075,2.6256249999999994,3.0162500000000003,3.3453333333333335,3.2350000000000003,3.794833333333333,5.3311666666666655,2.2014999999999993,3.5188333333333324,2.5426666666666655,-2.266166666666667,1.2411666666666665,9.011916666666668,2021
188.0,XIV,188,Madipakkam,0.9547499999999998,0.9191250000000002,1.1695000000000002,1.9125000000000005,1.9233333333333338,2.379333333333333,1.8110000000000004,0.5991666666666666,-0.1615000000000002,-0.6356666666666668,0.3225,1.162833333333333,3.572916666666666,2021
189.0,XIV,189,Pallikaranai,0.2559999999999998,0.33024999999999993,-0.03925000000000001,0.3966666666666674,0.05000000000000071,2.093666666666667,0.49933333333333385,0.3426666666666667,0.5613333333333332,0.30666666666666664,0.3533333333333335,0.7530000000000001,3.677000000000001,2021
190.0,XIV,190,Pallikarania,0.029749999999999943,-0.15000000000000036,0.13074999999999992,0.26700000000000035,0.38333333333333375,1.062333333333334,0.4833333333333325,0.46633333333333304,0.39400000000000013,-0.19599999999999973,-0.21666666666666656,-0.1166666666666667,3.6408333333333336,2021
191.0,XIV,191,Jalladampettai,0.9763333333333333,0.2575000000000003,0.2574999999999994,1.8233333333333328,-0.11333333333333329,0.16666666666666696,0.018333333333333535,1.592,0.3373333333333335,-0.6459999999999999,-0.16749999999999998,0.34533333333333305,4.22025,2021
192.0,XV,192,Neelankarai,1.3627500000000001,1.0905000000000005,1.2178750000000003,1.3233333333333333,1.33,1.562666666666666,1.2560000000000002,1.527166666666667,1.6029999999999998,1.389166666666667,-0.7553333333333336,0.4748000000000001,5.02475,2021
194.0,XV,194,Okkiyam Thuraipakkam,0.26712500000000006,0.12575000000000003,0.27312499999999984,0.21399999999999997,0.25,0.537666666666667,-0.33066666666666666,0.2751666666666668,0.16266666666666652,0.21033333333333348,-0.2186666666666668,0.21933333333333316,2.205083333333333,2021
199.0,XV,199,Uthandi,0.2795000000000001,0.014499999999999957,0.55725,-0.2326666666666668,-0.30666666666666664,1.8466666666666667,0.34766666666666657,0.6079999999999997,0.2666666666666666,0.08333333333333304,-0.30599999999999994,-0.21799999999999997,2.13025,2021
2.0,I,2,Kathivakkam,0.7818749999999999,0.7792500000000002,0.8122500000000001,0.7749999999999999,0.7749999999999999,0.8290000000000002,0.8026666666666666,1.0172000000000003,0.8716666666666666,0.9050000000000002,0.9726666666666666,0.9816666666666665,3.331666666666667,2022
3.0,I,3,Ernavoor,0.07374999999999998,0.029749999999999943,0.01399999999999979,0.007333333333333414,0.06666666666666687,-0.07866666666666688,-0.013666666666666494,-0.4733333333333336,-0.05799999999999983,-0.1233333333333333,0.18866666666666676,0.8116666666666665,2.267,2022
4.0,I,4,Sadaiyankuppam,-0.04674999999999985,-0.08974999999999955,-0.035250000000000004,4.403333333333333,-0.043333333333333,-0.002666666666666817,-0.04600000000000026,0.43999999999999995,0.008000000000000007,4.440892098500626e-16,0.1203333333333334,0.03533333333333344,4.132750000000001,2022
5.0,I,5,Kamadhenu Nagar,-0.22924999999999995,-0.2759999999999998,-0.22474999999999978,-0.19333333333333336,-0.4400000000000004,-0.46033333333333326,-2.503,,0.07566666666666677,0.05666666666666664,,0.5306666666666668,3.0736999999999997,2022
8.0,I,8,Gandhinagar,0.15974999999999984,0.0940000000000003,0.04249999999999954,-0.07800000000000029,-0.09333333333333282,0.08933333333333415,0.030666666666665954,0.23666666666666636,0.258,0.16133333333333333,0.7353333333333336,1.5113333333333334,4.423166666666666,2022
12.0,I,12,Sathankadu,-0.3150000000000004,-0.3275000000000001,-0.8660000000000001,-0.43400000000000016,-0.4666666666666668,0.8266666666666667,-0.46399999999999997,0.6943333333333332,-0.3049999999999997,-0.2926666666666664,-0.15600000000000014,0.5586666666666664,3.104916666666666,2022
14.0,I,14,Kaladipettai,-0.32225000000000037,-0.5529999999999999,-0.5300000000000002,-0.328666666666666,-0.5633333333333326,-0.24366666666666692,0.014333333333333087,0.04333333333333389,0.17333333333333378,-0.12399999999999967,0.4549999999999992,0.8820000000000006,5.417583333333334,2022
15.0,I,15,Edayanchavadi,-0.3067500000000001,-0.21075,-0.17499999999999982,0.0033333333333334103,-0.016666666666666607,-0.48833333333333306,-0.27966666666666673,0.2183333333333335,0.12666666666666648,-0.40900000000000025,0.22499999999999998,0.639,1.5779166666666666,2022
16.0,I,16,Sadayankuppam,-0.34950000000000003,-0.39049999999999996,-0.19174999999999986,-0.043333333333333446,-0.20666666666666678,-0.5726666666666667,-0.3553333333333333,-0.07366666666666677,-0.2709999999999999,-0.41999999999999993,0.08000000000000002,0.5486666666666666,1.2513333333333334,2022
18.0,I,18,Manali,-2.3834999999999997,-2.8909999999999996,-2.4125,0.37666666666666604,-0.6833333333333336,-1.0966666666666667,-0.8706666666666667,-2.3873333333333333,1.7770000000000001,1.2616666666666667,0.9813333333333332,-0.06699999999999973,4.37225,2022
19.0,I,19,Chinna Mathur,-0.7154999999999996,-1.0054999999999996,-0.8210000000000006,-0.4066666666666672,-0.6400000000000006,-1.3853333333333335,-1.270666666666667,-1.2460000000000004,-0.5859999999999994,-0.6466666666666665,,2.2363333333333335,6.301363636363636,2022
20.0,I,20,Mathur,-0.9480000000000004,0.2867499999999996,-0.7214999999999998,0.44666666666666544,0.0,-0.7300000000000004,-0.5860000000000012,-0.6420000000000003,-0.7266666666666666,-0.4850000000000003,0.9176666666666664,2.208666666666667,7.174250000000001,2022
22.0,III,22,Kavankarai,-0.6299999999999999,-1.41675,-1.0630000000000002,0.21533333333333315,-0.17666666666666675,-1.0583333333333331,-0.45899999999999963,-0.10966666666666613,-0.016333333333333755,-0.17899999999999983,0.9790000000000001,0.4853333333333336,2.96125,2022
23.0,III,23,Puzhal,-0.9289999999999994,-0.7552500000000011,0.0965000000000007,0.4166666666666661,0.5633333333333326,-0.9833333333333334,-1.4766666666666666,0.769333333333333,1.5456666666666665,-0.30233333333333245,1.343,-0.03433333333333266,7.275583333333334,2022
24.0,III,24,Surappattu,-1.6439999999999997,-3.2577499999999997,-3.6672499999999992,-1.4486666666666679,-2.133333333333333,-5.008666666666667,-4.569333333333333,-0.9006666666666678,2.4753333333333334,1.0106666666666673,-3.5713333333333326,0.4036666666666666,10.28975,2022
25.0,III,25,Kathirvedu,-1.7977499999999997,-2.1575000000000006,-2.042,-0.745333333333333,-1.2499999999999982,-2.203333333333333,-3.1340000000000003,-1.0533333333333328,0.7633333333333336,-0.48666666666666636,-0.7776666666666676,0.7063333333333328,10.316333333333331,2022
26.0,III,26,Madhavaram,-1.5380000000000003,-2.43325,-1.6637500000000003,0.5580000000000016,-1.2166666666666668,-4.214,-3.341000000000001,0.4016666666666673,2.9049999999999994,0.6536666666666662,-0.8903333333333334,1.1286666666666667,7.633666666666667,2022
27.0,III,27,Milk Colony,-1.3207499999999999,-1.4395000000000002,-1.6512500000000006,-1.189333333333333,-1.496666666666667,-1.9336666666666673,2.1869999999999994,-1.878333333333333,-0.7553333333333336,-1.1510000000000007,-0.23933333333333362,2.3476666666666666,5.0175,2022
28.0,III,28,Chinna Sekadu,-0.5805,-0.77325,-0.45999999999999996,-0.7319999999999998,-0.9666666666666668,-0.6400000000000001,-1.427,-0.9666666666666668,-0.7033333333333331,-0.48999999999999977,0.45199999999999996,2.0450000000000004,2.7895833333333333,2022
29.0,III,29,Chinnandi Madam,,-0.79175,-0.757,-0.502,-0.6933333333333331,-0.9266666666666665,-0.9276666666666666,-0.6096666666666666,-0.45333333333333314,-0.30999999999999994,0.20999999999999996,1.4733333333333332,0.9276363636363637,2022
30.0,III,30,Alex Nagar,-4.58375,-3.21675,-2.8662499999999995,-1.2206666666666663,-1.5900000000000007,-1.9233333333333338,-2.043,-1.4613333333333332,-1.3186666666666662,-2.7666666666666657,2.8739999999999997,3.455,5.020166666666666,2022
31.0,III,31,Moolakadai,-3.43325,-1.3725000000000005,-1.3615,-1.5879999999999992,-1.8166666666666664,-1.891,-2.417,-1.7193333333333323,-1.2766666666666673,-1.2269999999999994,-0.11499999999999977,2.0923333333333334,4.2988333333333335,2022
32.0,III,32,Kalpalaiyam,2.17675,3.9582499999999996,4.392500000000002,5.252666666666666,5.66666666666667,0.5559999999999974,-1.5613333333333337,1.3520000000000003,0.3589999999999982,2.6380000000000017,3.6209999999999987,2.5263333333333335,16.361916666666666,2022
33.0,III,33,Thatankulam,-0.7947500000000001,-0.5939999999999999,-0.6612499999999999,-0.1973333333333338,-0.8099999999999996,-1.5443333333333333,-1.6726666666666672,-0.5763333333333334,0.3620000000000001,0.6553333333333331,0.7316666666666669,1.430333333333334,4.43925,2022
34.0,IV,34,Kodungaiyur (West),-0.54725,-0.3102499999999999,0.26924999999999955,-0.025333333333333208,-0.27000000000000046,-0.26700000000000035,-0.21333333333333382,-0.19633333333333347,0.15799999999999947,0.20699999999999985,0.5973333333333333,2.736,4.433583333333334,2022
35.0,IV,35,Thiruvalluvar Nagar,-0.6232499999999996,-1.0065,-1.2885,-1.4333333333333327,-1.3133333333333335,-0.8366666666666678,-1.2809999999999988,-1.1066666666666674,-0.8833333333333337,-0.793333333333333,-0.004999999999999893,1.4980000000000002,6.848250000000001,2022
36.0,IV,36,Perambur (East),-2.2747499999999996,-2.4593333333333334,-0.54575,-0.7586666666666666,-0.793333333333333,0.8453333333333335,-0.8449999999999998,0.7503333333333337,1.602333333333334,1.7166666666666668,1.1693333333333333,2.6886666666666663,5.972166666666666,2022
37.0,IV,37,Kodungaiyur (East),-0.12175000000000002,-0.11624999999999996,0.05975000000000019,0.13133333333333308,0.18333333333333357,0.311666666666667,0.3900000000000001,-0.6079999999999997,0.33033333333333337,0.1026666666666669,0.7489999999999999,-0.4783333333333333,3.114833333333333,2022
38.0,IV,38,Dr.Radhakrishnan Nagar (North),-0.29075000000000006,-0.2270000000000003,-1.3957499999999996,-0.14399999999999968,-0.15666666666666673,-0.2943333333333329,-0.31366666666666676,-0.8716666666666666,0.020999999999999908,-0.1426666666666665,0.17833333333333323,0.5016666666666669,2.6134166666666667,2022
39.0,IV,39,Cheriyan Nagar North / South,-0.32775,-0.45324999999999926,-0.9975000000000005,-0.06066666666666709,-0.06666666666666732,-0.10000000000000053,-0.4176666666666673,0.571333333333333,-0.20333333333333314,-0.25,-0.006999999999999673,1.056,4.253666666666667,2022
40.0,IV,40,Jeeva Nagar (North),-0.5030000000000001,-0.51675,-0.13775000000000004,-0.9126666666666665,-0.9733333333333336,-1.0099999999999998,-1.027333333333333,-1.076,-0.9633333333333329,-0.8433333333333333,0.44666666666666677,0.7243333333333335,2.5148333333333337,2022
41.0,IV,41,Vyasarpadi North / Kumarasamy Nagar North,-0.03100000000000014,-0.02574999999999994,0.7457500000000001,0.006666666666666821,-0.040000000000000036,-0.39733333333333354,-0.21466666666666656,-0.4330000000000003,0.28533333333333344,0.08000000000000007,0.7093333333333336,1.0003333333333333,2.6540833333333333,2022
44.0,IV,44,Perambur (North),1.0397499999999997,0.8687500000000004,0.8782500000000013,-0.902000000000001,-1.0566666666666649,-1.0283333333333324,-1.2490000000000006,-1.0570000000000022,-0.8400000000000016,-0.7260000000000009,1.2309999999999999,3.3260000000000005,12.076166666666664,2022
45.0,IV,45,Elango Nagar,0.6917499999999999,0.6990000000000007,2.55075,-0.8259999999999987,-0.7766666666666673,-0.8366666666666669,-0.7263333333333319,-0.5853333333333328,1.3133333333333335,-0.48666666666666725,-0.6159999999999997,0.32399999999999984,7.1109166666666646,2022
50.0,V,50,Royapuram,-0.34125000000000005,-0.29075000000000006,-0.28900000000000015,-0.5819999999999999,-0.6100000000000003,-0.585,-0.5963333333333334,-0.7643333333333331,-0.5880000000000001,-0.5699999999999998,-0.09066666666666645,1.0823333333333331,2.608333333333333,2022
51.0,V,51,Narayana Garden / Old Washermenpet,-0.9405000000000001,-0.9390000000000005,-0.9322499999999998,-0.8213333333333335,-1.0699999999999998,-1.1440000000000001,-1.0666666666666669,-0.916666666666667,-0.6936666666666671,-0.7150000000000007,0.7366666666666664,0.8883333333333328,3.7525,2022
